track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,33qqYIFSFSVYO3wCkc1Ksh,341573,2018-07-28,62,0.657,0.746,1,-6.277,1,0.0464,0.0175,0.0,0.107,0.467,136.887,2tzAN1L07SNwnOdgOEeuQr,2tzAN1L07SNwnOdgOEeuQr
3Vgs7vderh6Ih8K42s3jnY,Miss Flawless,3PDFGpPl4ienSn5Vwisfrh,Flow G,75UHXQdGbI7xF21LkGWzVu,274000,2019-09-09,50,0.603,0.478,1,-9.078,1,0.246,0.131,9.8e-05,0.0924,0.408,134.997,3Vgs7vderh6Ih8K42s3jnY,3Vgs7vderh6Ih8K42s3jnY
2aJ6HclWuCI2lx9m7QBqCJ,Nakakamiss,2FvXtuMlYRrEkSF7kdAfFq,Smugglaz,4bg1hiAmTW9JEwEDmmD2ek,307252,2014-11-10,52,0.768,0.817,6,-8.243,1,0.045,0.573,3.58e-05,0.144,0.837,124.947,2aJ6HclWuCI2lx9m7QBqCJ,2aJ6HclWuCI2lx9m7QBqCJ
3rIsR2jKs5Tntk0621jFW8,Tao Lang,552jNI1kUtB1FPRZFliQxc,Loonie,20Y13ur8JoRau2UH1WcVZO,255386,2013-01-01,50,0.761,0.964,1,-2.784,1,0.069,0.243,0.0,0.221,0.807,103.032,3rIsR2jKs5Tntk0621jFW8,3rIsR2jKs5Tntk0621jFW8
0SVRfMSijOzwBeM0OGq6Yc,Kabet,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,3Jd0KU3XwKmPUDwtYhGjSw,258513,2020-07-10,32,0.603,0.667,7,-5.156,1,0.0545,0.453,8.47e-05,0.311,0.79,180.079,0SVRfMSijOzwBeM0OGq6Yc,0SVRfMSijOzwBeM0OGq6Yc
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,1TmGJJPRkYoxPEAo0xFnQV,256572,2019-01-31,67,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,1pi3VCMlGVaXvrjlVOkBPN,1pi3VCMlGVaXvrjlVOkBPN
6pEyy9fNKhTineSp9oByaJ,Social Media (Damn),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,7i7NUvjS8K1BQNxcXpMx9w,382129,2020-03-28,37,0.823,0.674,2,-4.429,1,0.077,0.0846,1.47e-06,0.0557,0.749,135.081,6pEyy9fNKhTineSp9oByaJ,6pEyy9fNKhTineSp9oByaJ
1HwqhHqR60FCREzLkpnhiQ,BamBamBam,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6QdET2QbmoQ0hiT8hTG82G,211182,2019-01-27,49,0.825,0.837,11,-4.397,1,0.213,0.153,0.0,0.21,0.767,120.737,1HwqhHqR60FCREzLkpnhiQ,1HwqhHqR60FCREzLkpnhiQ
3rxNuBoZ8GNLwTrtJMuY66,Kahit Ganyan Ka,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,2xC4wdzpOOFMq3SWpzaT7g,250028,2020-04-03,46,0.86,0.578,9,-8.668,1,0.0459,0.261,3.31e-06,0.0817,0.422,100.975,3rxNuBoZ8GNLwTrtJMuY66,3rxNuBoZ8GNLwTrtJMuY66
2wZTwfWU6sd91TY8zXxzgH,Baka Di Tayo,7tiYEpNsb7Jgby6NB6jKfh,Yayoi,5cMvE96Epia6IYVAErPgHy,288493,2020-06-23,52,0.539,0.404,1,-8.453,1,0.0662,0.574,0.0,0.119,0.492,148.005,2wZTwfWU6sd91TY8zXxzgH,2wZTwfWU6sd91TY8zXxzgH
3bYLZQYul37wREdPWyqa9r,Panalangin,3lFMRWaEWZlfXdBig97kks,Nik Makino,0G626HzCsSdMRPgnT6Svfe,296664,2020-03-25,0,0.681,0.68,2,-8.107,1,0.0392,0.061,0.0,0.186,0.191,141.982,3bYLZQYul37wREdPWyqa9r,3bYLZQYul37wREdPWyqa9r
1hIqfuatTJEsjWfPOQ3dYp,Pag Tumingin Ka Akin Ka,11VAw1gSlLWsc2RS9UcyHk,Princess Thea,6Y8CsNBBVoEEHdWMJwZnLM,227977,2019-01-10,42,0.832,0.442,11,-9.048,0,0.0865,0.713,0.0,0.099,0.324,98.03,1hIqfuatTJEsjWfPOQ3dYp,1hIqfuatTJEsjWfPOQ3dYp
02Q2QvYL0wCBhugTxVMYTc,Binibining Dalaga,24OOezLAWogOzOGA6zinFo,Vinoh,4JNpZ9wfVuoOqVCGX1MAfY,194628,2020-07-30,7,0.829,0.571,0,-7.934,1,0.0667,0.255,0.0,0.267,0.843,147.884,02Q2QvYL0wCBhugTxVMYTc,02Q2QvYL0wCBhugTxVMYTc
66HVWqZczb2q9gF2vGodgY,Sayaw Kikay,5tRu5cxIoKA3BYCJ75cX8Y,Star Music Artist,6eXoIaODXAlOMrrkFqBhSx,259343,2004-12-06,20,0.553,0.786,10,-10.368,0,0.194,0.103,0.0,0.334,0.691,147.965,66HVWqZczb2q9gF2vGodgY,66HVWqZczb2q9gF2vGodgY
1uEW5guMnz7q1t6Fp69B1d,Tahong Ni Carla (Budots Bombtek),3iw7qeDiWDu3nmXovY1EVS,Power Beats Club,3AX5KFhsu7Q5EStSi8jUDv,366915,2020-09-01,31,0.932,0.911,1,-5.839,1,0.0561,0.0283,0.000554,0.0841,0.98,140.022,1uEW5guMnz7q1t6Fp69B1d,1uEW5guMnz7q1t6Fp69B1d
5V8o0qxXDxhZZ2HfDlq9vd,Morena Girl,05DD2jrwqfXiyDk3wDG8Yb,JustRap,5SvHcIwknh1bix0t36OdJb,269387,2020-08-07,41,0.736,0.529,11,-10.762,1,0.173,0.106,0.0,0.0886,0.225,98.002,5V8o0qxXDxhZZ2HfDlq9vd,5V8o0qxXDxhZZ2HfDlq9vd
4tWPUDJ6T5vMDBVUk41r7e,Kiat Jud Day,0VOfa8drf3sfLXmaLMX1iJ,DjKeinth,6asFNYoIIcTxldCURlbtvY,234475,2020-09-11,43,0.926,0.799,0,-6.317,1,0.0476,0.0333,0.108,0.0927,0.378,127.994,4tWPUDJ6T5vMDBVUk41r7e,4tWPUDJ6T5vMDBVUk41r7e
2YreeV0asmC6tgM4IH2g5F,Pangga,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6HKEH0dCMQ3Bc7sX13bR5d,195186,2020-05-10,56,0.765,0.437,9,-12.63,1,0.073,0.861,0.0,0.113,0.535,150.041,2YreeV0asmC6tgM4IH2g5F,2YreeV0asmC6tgM4IH2g5F
3pfXzXbRJNXOT7f2IQ1s2p,Sumayaw Ka,7HJDRQAfEcFiARVehhM6qD,Gloc 9,50Da52WhXNCApJvMPG7YNg,222160,2007-03-16,40,0.775,0.641,0,-10.825,1,0.0621,0.0377,0.0,0.0424,0.806,120.053,3pfXzXbRJNXOT7f2IQ1s2p,3pfXzXbRJNXOT7f2IQ1s2p
22J11hk99ZEcWGcEc9wszk,Need You,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1f7QMJxxEORZAArm9IZS8X,354071,2017-08-19,0,0.637,0.596,1,-6.864,1,0.127,0.484,0.0,0.102,0.291,74.635,22J11hk99ZEcWGcEc9wszk,22J11hk99ZEcWGcEc9wszk
5sSmsk6I2P6SjwHRHajbo4,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,41TtneJon3lhYMnJKTsL1q,269217,2018-05-07,0,0.801,0.377,0,-14.957,1,0.0807,0.237,5.48e-06,0.451,0.388,115.035,5sSmsk6I2P6SjwHRHajbo4,5sSmsk6I2P6SjwHRHajbo4
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,234893,2018-10-05,45,0.686,0.731,6,-6.765,1,0.0428,0.281,0.0219,0.0964,0.433,94.008,0Iu5xWN9wtWHp5daIj0Mjb,0Iu5xWN9wtWHp5daIj0Mjb
3qlqxSrT6w6m4bvbGrY8NP,Hindi Ako,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,289454,2018-10-05,27,0.576,0.682,0,-7.634,1,0.0485,0.22,0.0,0.107,0.351,82.472,3qlqxSrT6w6m4bvbGrY8NP,3qlqxSrT6w6m4bvbGrY8NP
00QxPiv5tWA0DivDF4bFzR,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,6GkdhbqD0GxO1YMan6eK2b,287089,2016-09-30,52,0.549,0.554,1,-6.637,1,0.0454,0.846,3.17e-05,0.094,0.687,127.935,00QxPiv5tWA0DivDF4bFzR,00QxPiv5tWA0DivDF4bFzR
4zTMaagWnnl6700UOkftOT,Parokyana,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,5FVm2zC1xUSiGQgVGTORYU,214093,2018-12-21,0,0.758,0.703,2,-6.693,1,0.258,0.0994,2.73e-05,0.0799,0.75,175.994,4zTMaagWnnl6700UOkftOT,4zTMaagWnnl6700UOkftOT
5hCJIUsAqjKFlvKrvCcUIb,Need You,3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,5RwnUKpQTBJCgJrS9jJin8,354071,2017-01-21,58,0.637,0.596,1,-6.864,1,0.127,0.484,0.0,0.102,0.291,74.635,5hCJIUsAqjKFlvKrvCcUIb,5hCJIUsAqjKFlvKrvCcUIb
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,2020-02-10,52,0.847,0.584,0,-7.617,1,0.0412,0.0644,0.0,0.0804,0.235,132.009,3BNwUaRo3w1teVSkd69sL8,3BNwUaRo3w1teVSkd69sL8
19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,3A5uVKYCA9EJ6AIIIvHvdc,249085,2019-02-11,47,0.953,0.58,4,-9.069,1,0.187,0.315,0.0,0.108,0.765,126.057,19AlSgwI1midC2PU1TDkeF,19AlSgwI1midC2PU1TDkeF
1JDYiEKUPc8FRqxN5uf4F0,Pwede Ba - Cover Version,2G7VQ1kVhVfNagytlousgm,Al James,7iejN1Jy4kzjBHkf2n61o0,224880,2019-10-20,48,0.685,0.628,5,-7.488,1,0.0334,0.648,0.0122,0.0965,0.471,134.062,1JDYiEKUPc8FRqxN5uf4F0,1JDYiEKUPc8FRqxN5uf4F0
0LlJbV4lyzJYE14YCwTURf,Tampo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,1l836I58cBohejUnDVnEUH,321274,2020-05-23,39,0.763,0.409,1,-9.205,1,0.127,0.3,2.95e-06,0.121,0.567,150.225,0LlJbV4lyzJYE14YCwTURf,0LlJbV4lyzJYE14YCwTURf
5FPcHCTDsdfrU8SVeXoxyS,Dito Ka Lang,45GqSja1kI92nc4BKJa9qz,Cash Koo,2BN8cuoIdwGc0CbjRusk41,253341,2020-05-19,29,0.807,0.446,11,-9.26,0,0.0526,0.694,0.00582,0.0773,0.42,91.02,5FPcHCTDsdfrU8SVeXoxyS,5FPcHCTDsdfrU8SVeXoxyS
7eOaBnONEvJMetjxgMiVGO,Bisaya,0CLdPh0gCvXGzPTLGn8f6n,Kuya Bryan,1loiQUx954tVhNnTr5vWyb,209978,2018-11-16,34,0.687,0.864,0,-4.262,1,0.0415,0.263,0.0,0.272,0.936,89.956,7eOaBnONEvJMetjxgMiVGO,7eOaBnONEvJMetjxgMiVGO
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,4,0.704,0.481,5,-11.796,1,0.372,0.00265,0.0,0.11,0.178,74.991,5LZqOdfYUXunyhHmPqGI6j,5LZqOdfYUXunyhHmPqGI6j
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,11gmNcKrZsOdtpQWT1GDvt,374117,2019-08-24,60,0.883,0.569,1,-8.727,1,0.0617,0.543,6.64e-05,0.0777,0.545,101.999,3sWLOFGI7dNN6YBM1m1RKB,3sWLOFGI7dNN6YBM1m1RKB
3u9tIlAnygQGNJ5VuSvTfi,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,7EyFdHaGHh73lOZz1zuFTe,397033,2018-12-04,0,0.804,0.557,0,-8.658,1,0.163,0.322,0.0,0.106,0.645,100.053,3u9tIlAnygQGNJ5VuSvTfi,3u9tIlAnygQGNJ5VuSvTfi
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,62,0.705,0.499,7,-8.554,1,0.0714,0.317,1.64e-05,0.131,0.5,79.992,2kRjoaqiyeS0Faus5wKztH,2kRjoaqiyeS0Faus5wKztH
0yKorzbOVX0tTAqLklWW9o,Sama-Sama,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,2BkUkPHJGdOTKjvRHLbQiv,308332,2019-04-12,48,0.723,0.82,0,-5.592,1,0.105,0.102,0.0,0.218,0.852,66.993,0yKorzbOVX0tTAqLklWW9o,0yKorzbOVX0tTAqLklWW9o
0khTAbrJ2PkIs3z4Ne1w3O,Chito,1SrWbIDP84JcSDr0oTBAQw,Matthaios,30a2xwaLkRq4htOBTpRGvw,263993,2020-02-09,37,0.808,0.477,5,-13.901,1,0.0663,0.768,0.0,0.108,0.677,140.067,0khTAbrJ2PkIs3z4Ne1w3O,0khTAbrJ2PkIs3z4Ne1w3O
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,1IFBgp2dkXquUYSNEY6hK7,Soulthrll,519M0SHECHX0PcHX9DSPqu,134400,2020-02-09,59,0.697,0.441,0,-7.907,1,0.0652,0.0759,2.34e-05,0.122,0.387,75.045,6WtBVDL02RRvWlvzF4sjE9,6WtBVDL02RRvWlvzF4sjE9
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5eMwpHWNJ5j92ouBflLaaa,340606,2017-04-13,52,0.555,0.448,0,-9.133,1,0.363,0.527,3.65e-05,0.0497,0.749,65.757,1iV24xOkfxyD2Jb0NCC1Fj,1iV24xOkfxyD2Jb0NCC1Fj
493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1T64gDVSKpZd7uAzCtDL1a,329432,2016-09-25,51,0.8,0.526,0,-8.344,0,0.0473,0.174,0.0,0.203,0.489,99.019,493h85YXHYDKA9jXhUxajA,493h85YXHYDKA9jXhUxajA
7pa4kToAE3b6Gtk7fWrsLl,Dati (feat. Skusta Clee),2U5mF0PZqGu6glnz55yY0y,John Roa,6GkdhbqD0GxO1YMan6eK2b,197192,2016-09-30,59,0.522,0.495,9,-8.209,1,0.0347,0.734,0.0,0.05,0.707,167.842,7pa4kToAE3b6Gtk7fWrsLl,7pa4kToAE3b6Gtk7fWrsLl
3vObcAVPmiKWrhBmT4Uii0,Follow My Lead,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,6vQ7C8JlVHGM0aCItSfMQd,277207,2018-06-04,46,0.699,0.674,7,-5.627,0,0.0328,0.277,0.0,0.0427,0.488,100.056,3vObcAVPmiKWrhBmT4Uii0,3vObcAVPmiKWrhBmT4Uii0
4JuxOXEG09Q90L6L7LnjI1,Kakaiba (feat. Jroa & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0E3dRIafaFd8Sw3ObGSphx,302803,2016-06-05,50,0.744,0.439,11,-9.651,0,0.0802,0.425,0.0,0.0826,0.237,97.043,4JuxOXEG09Q90L6L7LnjI1,4JuxOXEG09Q90L6L7LnjI1
2s0J4vET9yA9oBDAWQWZzy,Tell Me,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,3qxndUfYdozuLtLxo2eWXk,299730,2016-12-06,46,0.815,0.677,2,-6.256,1,0.0614,0.538,0.0,0.104,0.908,100.019,2s0J4vET9yA9oBDAWQWZzy,2s0J4vET9yA9oBDAWQWZzy
30iCOQtdPbUTUGl9dpVZ2J,Ganda Mo,4XgWAOxOyEes5P475qx9u5,Cue C,2hNPKANkMo9dALm77y2xDu,285594,2016-03-17,41,0.596,0.895,6,-6.557,1,0.0312,0.000383,0.0,0.317,0.365,115.964,30iCOQtdPbUTUGl9dpVZ2J,30iCOQtdPbUTUGl9dpVZ2J
5gpiazmHWWCRacjoyvBrHQ,Kakaibabe,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,2r42UrLkyYE70KtFiDbqu0,210520,2014-08-20,0,0.82,0.833,6,-5.908,1,0.137,0.359,0.0007,0.225,0.916,93.006,5gpiazmHWWCRacjoyvBrHQ,5gpiazmHWWCRacjoyvBrHQ
3xcoNt6pVrN0YyIG7B3IrJ,Kahit Bata Pa Ako,30WmJkQ2BeBNgb27jhf11u,Aikee,1nirVyg21qiHfp3xe8k8xc,239653,2005-02-02,38,0.876,0.499,8,-6.254,1,0.0994,0.14,1.51e-05,0.444,0.886,90.995,3xcoNt6pVrN0YyIG7B3IrJ,3xcoNt6pVrN0YyIG7B3IrJ
3LVCKSWtF8xJ56n2JFsoY3,Pasipsip Naman (feat. Eman & Third Flo'),74yfTxb5doXjUcv0g1DaMi,Abaddon,5C19nnd3PMkroEp1poXMbp,323489,2015-04-06,38,0.719,0.699,8,-5.289,1,0.0434,0.4,0.0,0.17,0.794,138.839,3LVCKSWtF8xJ56n2JFsoY3,3LVCKSWtF8xJ56n2JFsoY3
42pSuQfjbOQ63EoBjEjWQQ,Di Ako Fuckboy (feat. Agsunta),2U5mF0PZqGu6glnz55yY0y,John Roa,59XkeASPB6jWvhcoqsCVLV,271123,2017-06-01,50,0.641,0.381,7,-12.189,1,0.0431,0.809,0.0,0.201,0.536,91.052,42pSuQfjbOQ63EoBjEjWQQ,42pSuQfjbOQ63EoBjEjWQQ
5z4c50NuWmZaF1uyrUqAN6,The Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,5u60NMWV0tKhLz5Trp1hXr,250615,2019-09-28,42,0.629,0.0474,11,-21.211,1,0.146,0.93,0.0,0.15,0.824,115.816,5z4c50NuWmZaF1uyrUqAN6,5z4c50NuWmZaF1uyrUqAN6
0ni3zpHyLnwNn4PGBLcvmf,Baliw Sayo (feat. Bosx1ne),2U5mF0PZqGu6glnz55yY0y,John Roa,5tSsv6v1o4YZuwUClaOPcg,287089,2016-08-01,31,0.549,0.554,1,-6.637,1,0.0454,0.846,3.17e-05,0.094,0.687,127.935,0ni3zpHyLnwNn4PGBLcvmf,0ni3zpHyLnwNn4PGBLcvmf
6n5ejwYGkCRimsj1anvShG,Larawan (feat. Flow G),2U5mF0PZqGu6glnz55yY0y,John Roa,6GkdhbqD0GxO1YMan6eK2b,338558,2016-09-30,55,0.607,0.522,9,-7.543,1,0.0587,0.7,0.0,0.196,0.665,138.308,6n5ejwYGkCRimsj1anvShG,6n5ejwYGkCRimsj1anvShG
1jRUUq9FroLzFGA583WE9u,Dahil Sayo,021sXp6RH5MQCCp2hmal6q,Jom,35wfOMotxRtTrCEgVyBLwg,244138,2020-02-23,44,0.485,0.389,6,-10.154,1,0.0301,0.302,0.0,0.111,0.269,135.02,1jRUUq9FroLzFGA583WE9u,1jRUUq9FroLzFGA583WE9u
0jOsUoldr0TqjONy45TWis,You & I,2qCwqpQzlQTlFIIggAQS9l,Ijiboy,3wHnC2gDO7BvEFMfRBowvr,300444,2020-03-13,40,0.772,0.587,8,-6.94,0,0.051,0.0748,0.0,0.76,0.807,135.042,0jOsUoldr0TqjONy45TWis,0jOsUoldr0TqjONy45TWis
4SFF8G6ChXamQ2lxcabDEd,Unreleased,4sMPx4jHZiz0t9UgPsCnoF,Kakaiboys,6YaIR9Q9H5gtIPEufm5R5b,312891,2018-04-09,46,0.657,0.56,7,-9.167,1,0.189,0.39,0.0,0.0809,0.866,179.764,4SFF8G6ChXamQ2lxcabDEd,4SFF8G6ChXamQ2lxcabDEd
72fNF3cEskOhW1sgg0igZ6,HBD (Birthday Mo),1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,378666,2018-10-05,36,0.783,0.827,7,-5.159,1,0.115,0.11,7.19e-06,0.158,0.463,90.002,72fNF3cEskOhW1sgg0igZ6,72fNF3cEskOhW1sgg0igZ6
2ChNhxPNElIYwco8tzxD4u,Parokyana Beatbox,3tZ0L4lq5uQ0hGtxLu7ZrU,krisostomo,5QcF6QDX4jb77GDtc8iufV,182088,2019-08-26,4,0.924,0.503,11,-11.931,0,0.32,0.329,0.0375,0.248,0.581,91.938,2ChNhxPNElIYwco8tzxD4u,2ChNhxPNElIYwco8tzxD4u
0Go1Yiv0iIjmckmoI6gqnG,"Simpleng Tao - From ""James and Pat and Dave",3BdpcQRF27n7ZNSL386mNU,Zephanie,3y3Sqt0vVyyCUpSxwzEptl,257009,2020-02-07,37,0.706,0.527,11,-11.349,1,0.0671,0.542,0.0,0.258,0.803,168.003,0Go1Yiv0iIjmckmoI6gqnG,0Go1Yiv0iIjmckmoI6gqnG
1HZETd9DQYd2mIoXAK97x2,Goldigs (Masaya Na Ko),2eFq1Ymf6ppzrdKxt0OpY4,Henyong Makata,5w75w41BCZix9FQxL0qMMH,233781,2020-05-12,39,0.974,0.69,1,-7.736,0,0.0601,0.155,0.0,0.0681,0.914,109.984,1HZETd9DQYd2mIoXAK97x2,1HZETd9DQYd2mIoXAK97x2
671suf2fwop4hOskg6wAoY,Ikaw Kase,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0eLjp1QFnlSL8Oaoz17RRY,390112,2018-08-06,50,0.744,0.679,0,-9.315,1,0.0885,0.773,5.3e-06,0.109,0.873,80.01,671suf2fwop4hOskg6wAoY,671suf2fwop4hOskg6wAoY
5hnkbJ7dztkbgBmS1BbWhO,Dalaga - Stripped,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,0S1AE7S38yjUw52bGAdnYf,303557,2018-08-02,0,0.745,0.493,5,-9.274,0,0.115,0.837,0.000116,0.114,0.392,110.074,5hnkbJ7dztkbgBmS1BbWhO,5hnkbJ7dztkbgBmS1BbWhO
5Ptw2wrwzIJauYhxQUaQK9,Trip Lang,5GdspZ491zr64zzwVJJjJZ,Shehyee,0gRGi5HWiDXdISTEPl2jBt,182773,2013-10-11,44,0.751,0.907,7,-4.73,1,0.0304,0.0384,7.13e-06,0.111,0.556,130.04,5Ptw2wrwzIJauYhxQUaQK9,5Ptw2wrwzIJauYhxQUaQK9
2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1NbGA8Cinz1V3OmYKzq7eR,282442,2018-09-14,59,0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818,2RgD3eO4IIGF16rR8Ch8OV,2RgD3eO4IIGF16rR8Ch8OV
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),71hhKLR9oCOsHLdRIoQ5OU,King Badger,2Cn8NCS7dAmLMNat4xBL1R,242844,2020-03-09,57,0.766,0.514,11,-10.573,1,0.101,0.239,8.15e-06,0.0879,0.682,136.027,44jJiCwGdnqqCkgqlvCIdp,44jJiCwGdnqqCkgqlvCIdp
